"","lat","lon","quadkey","date_time","n_crisis","percent_change","day","hour"
"40",-34.567644688926,-58.565368652344,"2103213001233012",2020-04-15 08:00:00,NA,4.66194934622703,2020-04-15,8
"41",-34.590258532199,-58.565368652344,"2103213001233230",2020-04-15 08:00:00,NA,-4.51460594731418,2020-04-15,8
"42",-34.590258532199,-58.504943847656,"2103213001322321",2020-04-15 08:00:00,NA,-6.95403870424887,2020-04-15,8
"43",-34.513346370741,-58.587341308594,"2103213001212312",2020-04-15 08:00:00,55.7277601378992,-3.71303721898379,2020-04-15,8
"44",-34.594780562519,-58.587341308594,"2103213001232332",2020-04-15 08:00:00,NA,0.0765281413600291,2020-04-15,8
"45",-34.540499957265,-58.510437011719,"2103213001320122",2020-04-15 08:00:00,276.161677342156,-1.93278609516512,2020-04-15,8
"46",-34.545024694216,-58.548889160156,"2103213001231301",2020-04-15 08:00:00,81.2851215037331,-5.63094806063319,2020-04-15,8
"47",-34.590258532199,-58.532409667969,"2103213001322220",2020-04-15 08:00:00,NA,1.48814577094844,2020-04-15,8
"48",-34.522398549925,-58.510437011719,"2103213001302322",2020-04-15 08:00:00,NA,1.06710780653296,2020-04-15,8
"49",-34.599302346693,-58.526916503906,"2103213003100001",2020-04-15 08:00:00,NA,4.26722869927384,2020-04-15,8
"50",-34.594780562519,-58.554382324219,"2103213001233322",2020-04-15 08:00:00,106.888596425925,-5.75770833703208,2020-04-15,8
"51",-34.554073430154,-58.559875488281,"2103213001231231",2020-04-15 08:00:00,NA,-2.3684052479233,2020-04-15,8
"52",-34.535974974346,-58.526916503906,"2103213001320021",2020-04-15 08:00:00,NA,-5.35349834530513,2020-04-15,8
"53",-34.508819912323,-58.515930175781,"2103213001302211",2020-04-15 08:00:00,NA,-2.40169944512877,2020-04-15,8
"54",-34.599302346693,-58.543395996094,"2103213003011110",2020-04-15 08:00:00,NA,-4.55139793586344,2020-04-15,8
"55",-34.599302346693,-58.559875488281,"2103213003011011",2020-04-15 08:00:00,NA,-1.98563032670984,2020-04-15,8
"56",-34.522398549925,-58.504943847656,"2103213001302323",2020-04-15 08:00:00,118.441571949899,-2.24404480090879,2020-04-15,8
"57",-34.513346370741,-58.554382324219,"2103213001213302",2020-04-15 08:00:00,100.666382073767,1.23208560628178,2020-04-15,8
"58",-34.549549185184,-58.526916503906,"2103213001320203",2020-04-15 08:00:00,NA,5.30023669150696,2020-04-15,8
"59",-34.563121182039,-58.521423339844,"2103213001322010",2020-04-15 08:00:00,NA,-1.84187587757401,2020-04-15,8
"60",-34.581213733181,-58.510437011719,"2103213001322300",2020-04-15 08:00:00,79.7083716779095,1.47335598755996,2020-04-15,8
"61",-34.594780562519,-58.559875488281,"2103213001233233",2020-04-15 08:00:00,NA,7.00665458459459,2020-04-15,8
"62",-34.531449745473,-58.521423339844,"2103213001320012",2020-04-15 08:00:00,NA,-0.397383611648679,2020-04-15,8
"63",-34.526924270661,-58.548889160156,"2103213001231101",2020-04-15 08:00:00,NA,8.00260280470523,2020-04-15,8
"64",-34.590258532199,-58.581848144531,"2103213001232331",2020-04-15 08:00:00,171.457683477798,-4.648027051022,2020-04-15,8
"65",-34.50429320804,-58.510437011719,"2103213001302122",2020-04-15 08:00:00,NA,-0.0808729769180115,2020-04-15,8
"66",-34.522398549925,-58.598327636719,"2103213001212322",2020-04-15 08:00:00,NA,3.23424685464483,2020-04-15,8
"67",-34.540499957265,-58.526916503906,"2103213001320023",2020-04-15 08:00:00,NA,1.83145572666917,2020-04-15,8
"68",-34.526924270661,-58.581848144531,"2103213001230111",2020-04-15 08:00:00,NA,0.686803864522915,2020-04-15,8
"69",-34.508819912323,-58.526916503906,"2103213001302201",2020-04-15 08:00:00,18.0423232806098,2.93699506353402,2020-04-15,8
"70",-34.576690964511,-58.576354980469,"2103213001233022",2020-04-15 08:00:00,157.462555405376,2.47598987412637,2020-04-15,8
"71",-34.590258532199,-58.521423339844,"2103213001322230",2020-04-15 08:00:00,15.2335070748594,3.3097962144675,2020-04-15,8
"72",-34.563121182039,-58.532409667969,"2103213001322000",2020-04-15 08:00:00,NA,-0.668494427092601,2020-04-15,8
"73",-34.558597429111,-58.592834472656,"2103213001230323",2020-04-15 08:00:00,NA,5.52900450906014,2020-04-15,8
"74",-34.585736255748,-58.565368652344,"2103213001233212",2020-04-15 08:00:00,176.611099171164,-10.123323736035,2020-04-15,8
"75",-34.513346370741,-58.543395996094,"2103213001213312",2020-04-15 08:00:00,NA,-8.07015324737202,2020-04-15,8
"76",-34.531449745473,-58.543395996094,"2103213001231112",2020-04-15 08:00:00,NA,8.43555768969842,2020-04-15,8
"77",-34.535974974346,-58.521423339844,"2103213001320030",2020-04-15 08:00:00,257.000315709883,3.38226918967012,2020-04-15,8
"78",-34.572167949755,-58.548889160156,"2103213001233121",2020-04-15 08:00:00,66.2150202442031,-1.87297140719084,2020-04-15,8
"79",-34.526924270661,-58.565368652344,"2103213001231010",2020-04-15 08:00:00,21.7319279236139,3.58723468496264,2020-04-15,8
"80",-34.513346370741,-58.570861816406,"2103213001213203",2020-04-15 08:00:00,NA,6.52672937001387,2020-04-15,8
"81",-34.576690964511,-58.537902832031,"2103213001233133",2020-04-15 08:00:00,34.718038988243,2.07680583035969,2020-04-15,8
"82",-34.531449745473,-58.581848144531,"2103213001230113",2020-04-15 08:00:00,NA,0.429838960046733,2020-04-15,8
"83",-34.549549185184,-58.521423339844,"2103213001320212",2020-04-15 08:00:00,NA,-9.00782025764826,2020-04-15,8
"84",-34.576690964511,-58.559875488281,"2103213001233033",2020-04-15 08:00:00,NA,-0.494922468631751,2020-04-15,8
"85",-34.563121182039,-58.515930175781,"2103213001322011",2020-04-15 08:00:00,NA,-0.167888792925099,2020-04-15,8
"86",-34.572167949755,-58.581848144531,"2103213001232131",2020-04-15 08:00:00,NA,5.13244961633141,2020-04-15,8
"87",-34.545024694216,-58.526916503906,"2103213001320201",2020-04-15 08:00:00,NA,-11.5395147564963,2020-04-15,8
"88",-34.51787258328,-58.565368652344,"2103213001213230",2020-04-15 08:00:00,53.8990155792051,1.97567106843439,2020-04-15,8
"89",-34.549549185184,-58.559875488281,"2103213001231213",2020-04-15 08:00:00,15.9287684464362,-10.5947584496247,2020-04-15,8
"90",-34.576690964511,-58.532409667969,"2103213001322022",2020-04-15 08:00:00,NA,1.16536155348023,2020-04-15,8
"91",-34.549549185184,-58.576354980469,"2103213001231202",2020-04-15 08:00:00,NA,24.6633987984996,2020-04-15,8
"92",-34.540499957265,-58.515930175781,"2103213001320033",2020-04-15 08:00:00,154.611238250647,1.59324536695654,2020-04-15,8
"93",-34.50429320804,-58.581848144531,"2103213001212133",2020-04-15 08:00:00,107.857413974661,-0.130234097598015,2020-04-15,8
"94",-34.522398549925,-58.515930175781,"2103213001302233",2020-04-15 08:00:00,142.33999049207,-4.49177770966814,2020-04-15,8
"95",-34.563121182039,-58.559875488281,"2103213001233011",2020-04-15 08:00:00,NA,-0.301359689065319,2020-04-15,8
"96",-34.540499957265,-58.598327636719,"2103213001230122",2020-04-15 08:00:00,NA,0.432847974225149,2020-04-15,8
"97",-34.594780562519,-58.598327636719,"2103213001232322",2020-04-15 08:00:00,21.7133151773205,5.54332692779742,2020-04-15,8
"98",-34.585736255748,-58.537902832031,"2103213001233313",2020-04-15 08:00:00,238.114556155709,4.55363209345056,2020-04-15,8
"99",-34.594780562519,-58.570861816406,"2103213001233223",2020-04-15 08:00:00,NA,1.66725677310171,2020-04-15,8
"100",-34.563121182039,-58.587341308594,"2103213001232110",2020-04-15 08:00:00,NA,10.1538561003073,2020-04-15,8
"101",-34.51787258328,-58.576354980469,"2103213001213220",2020-04-15 08:00:00,170.700491678547,1.63053645428766,2020-04-15,8
"102",-34.599302346693,-58.565368652344,"2103213003011010",2020-04-15 08:00:00,NA,-5.24951343987177,2020-04-15,8
"103",-34.531449745473,-58.515930175781,"2103213001320013",2020-04-15 08:00:00,332.047366045376,0.122922503794383,2020-04-15,8
"104",-34.558597429111,-58.559875488281,"2103213001231233",2020-04-15 08:00:00,23.4491015661307,-2.35268382119723,2020-04-15,8
"105",-34.567644688926,-58.554382324219,"2103213001233102",2020-04-15 08:00:00,NA,-7.76965434607034,2020-04-15,8
"106",-34.563121182039,-58.548889160156,"2103213001233101",2020-04-15 08:00:00,NA,8.40716384344113,2020-04-15,8
"107",-34.585736255748,-58.504943847656,"2103213001322303",2020-04-15 08:00:00,NA,0,2020-04-15,8
"108",-34.545024694216,-58.554382324219,"2103213001231300",2020-04-15 08:00:00,NA,3.74511162633343,2020-04-15,8
"109",-34.563121182039,-58.598327636719,"2103213001232100",2020-04-15 08:00:00,44.2286227175979,-5.54879720424116,2020-04-15,8
"110",-34.50429320804,-58.543395996094,"2103213001213132",2020-04-15 08:00:00,112.690818671384,7.2100130350948,2020-04-15,8
"111",-34.594780562519,-58.581848144531,"2103213001232333",2020-04-15 08:00:00,190.81197607292,1.41532576375666,2020-04-15,8
"112",-34.51787258328,-58.543395996094,"2103213001213330",2020-04-15 08:00:00,NA,1.29942676134435,2020-04-15,8
"113",-34.549549185184,-58.515930175781,"2103213001320213",2020-04-15 08:00:00,NA,5.18489944834532,2020-04-15,8
"114",-34.522398549925,-58.570861816406,"2103213001213223",2020-04-15 08:00:00,NA,-0.245317352325112,2020-04-15,8
"115",-34.585736255748,-58.532409667969,"2103213001322202",2020-04-15 08:00:00,NA,-3.08093254528054,2020-04-15,8
"116",-34.567644688926,-58.559875488281,"2103213001233013",2020-04-15 08:00:00,100.96085597226,6.064271231713,2020-04-15,8
"117",-34.554073430154,-58.521423339844,"2103213001320230",2020-04-15 08:00:00,58.3088252887195,6.9019355114165,2020-04-15,8
"118",-34.522398549925,-58.532409667969,"2103213001302222",2020-04-15 08:00:00,305.148070070105,2.51785288391359,2020-04-15,8
"119",-34.522398549925,-58.554382324219,"2103213001213322",2020-04-15 08:00:00,44.8307614321046,1.72884437807207,2020-04-15,8
"120",-34.545024694216,-58.587341308594,"2103213001230310",2020-04-15 08:00:00,NA,9.82633742093262,2020-04-15,8
"121",-34.508819912323,-58.543395996094,"2103213001213310",2020-04-15 08:00:00,NA,5.3054441355095,2020-04-15,8
"122",-34.585736255748,-58.592834472656,"2103213001232303",2020-04-15 08:00:00,NA,-4.39552069028952,2020-04-15,8
"123",-34.51787258328,-58.587341308594,"2103213001212330",2020-04-15 08:00:00,NA,-11.4050503009504,2020-04-15,8
"124",-34.545024694216,-58.515930175781,"2103213001320211",2020-04-15 08:00:00,NA,2.14542856882595,2020-04-15,8
"125",-34.540499957265,-58.592834472656,"2103213001230123",2020-04-15 08:00:00,NA,6.93249622676465,2020-04-15,8
"126",-34.554073430154,-58.576354980469,"2103213001231220",2020-04-15 08:00:00,NA,0.112653318056118,2020-04-15,8
"127",-34.576690964511,-58.515930175781,"2103213001322033",2020-04-15 08:00:00,NA,5.50156437681224,2020-04-15,8
"128",-34.554073430154,-58.515930175781,"2103213001320231",2020-04-15 08:00:00,88.575131899332,6.67931684090546,2020-04-15,8
"129",-34.554073430154,-58.592834472656,"2103213001230321",2020-04-15 08:00:00,NA,2.6795409469754,2020-04-15,8
"130",-34.585736255748,-58.526916503906,"2103213001322203",2020-04-15 08:00:00,272.138193055945,-4.52308956043965,2020-04-15,8
"131",-34.581213733181,-58.570861816406,"2103213001233201",2020-04-15 08:00:00,41.4362972413746,-1.5402191126015,2020-04-15,8
"132",-34.590258532199,-58.576354980469,"2103213001233220",2020-04-15 08:00:00,NA,-6.98060554422261,2020-04-15,8
"133",-34.513346370741,-58.515930175781,"2103213001302213",2020-04-15 08:00:00,49.8476246269317,4.81114958951933,2020-04-15,8
"134",-34.581213733181,-58.581848144531,"2103213001232311",2020-04-15 08:00:00,95.0111151794854,0.978081827089771,2020-04-15,8
"135",-34.576690964511,-58.504943847656,"2103213001322123",2020-04-15 08:00:00,39.3848458666639,0.24428553247525,2020-04-15,8
"136",-34.590258532199,-58.537902832031,"2103213001233331",2020-04-15 08:00:00,72.1212808230085,-9.20296993441478,2020-04-15,8
"137",-34.599302346693,-58.598327636719,"2103213003010100",2020-04-15 08:00:00,NA,1.40153139529318,2020-04-15,8
"138",-34.50429320804,-58.532409667969,"2103213001302022",2020-04-15 08:00:00,31.2717382485079,-5.37413046660008,2020-04-15,8
"139",-34.554073430154,-58.543395996094,"2103213001231330",2020-04-15 08:00:00,27.3296369286016,-0.148187322222913,2020-04-15,8
"140",-34.51787258328,-58.510437011719,"2103213001302320",2020-04-15 08:00:00,NA,-0.00993608325638668,2020-04-15,8
"141",-34.563121182039,-58.554382324219,"2103213001233100",2020-04-15 08:00:00,NA,-3.97412011438339,2020-04-15,8
"142",-34.585736255748,-58.510437011719,"2103213001322302",2020-04-15 08:00:00,NA,-1.35721387248108,2020-04-15,8
"143",-34.572167949755,-58.510437011719,"2103213001322120",2020-04-15 08:00:00,21.9498343721416,4.69693270696797,2020-04-15,8
"144",-34.51787258328,-58.554382324219,"2103213001213320",2020-04-15 08:00:00,23.5688214439295,-2.31849059630359,2020-04-15,8
"145",-34.508819912323,-58.554382324219,"2103213001213300",2020-04-15 08:00:00,NA,1.33953350692401,2020-04-15,8
"146",-34.594780562519,-58.565368652344,"2103213001233232",2020-04-15 08:00:00,NA,-4.28628429297488,2020-04-15,8
"147",-34.50429320804,-58.587341308594,"2103213001212132",2020-04-15 08:00:00,NA,6.39985977617005,2020-04-15,8
"148",-34.599302346693,-58.548889160156,"2103213003011101",2020-04-15 08:00:00,NA,-2.31393427809515,2020-04-15,8
"149",-34.526924270661,-58.521423339844,"2103213001320010",2020-04-15 08:00:00,NA,-0.344275021945445,2020-04-15,8
"150",-34.567644688926,-58.532409667969,"2103213001322002",2020-04-15 08:00:00,NA,0.0810191477851172,2020-04-15,8
